label,text
1,"@apple one of my iPhone 5 speakers just stopped working, that's not cool..send me the iPhone 6 and I will forgive you"
3,.@Apple Store is coming to Brooklyn http://t.co/sD7pb4OUcB
3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/b6PEb5edKq"
3,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/b6PEb5edKq"
1,4-inch #iPhone6: Five Reasons #Apple Won't Make It - Forbes #aapl http://t.co/RsGPtWRaEZ
3,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/b6PEb5edKq"
3,"Apple Adds New Apple TV Channels for UFC, The Scene, Fusion, and Dailymotion http://t.co/6ch8upBX49 #AAPL"
1,.@apple you suck
1,RT @bchmura12: .@apple you suck
3,"YouTube Apple TV App Updated With Streamlined Interface, Video Advertisements http://t.co/6AzEBmp83T #AAPL"
3,REPORT: #Apple Wants Fashion And Luxury Experts To Help Sell The #AppleWatch #aapl http://t.co/I1UpTiCF0i http://t.co/rorXfmpPSk
3,@apple iBooks picks OPERATION PAPERCLIP as one of the Top Ten NonFiction Books of the Year.  #BestBook2014 #iBooks2014
1,"Apple 'hoarding' iPhone 6 supply for its own stores $AAPL #aapl
http://t.co/NlSgE3QD2s"
3,5 Unfiltered Quotes From #Apple Co-Founder Steve #Wozniak #aapl #woz  http://t.co/ASTCna26PQ
3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/3Ai0TTo7TF"
1,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/lp9KPujmPg"
3,Apple Inc. Plans To Build Research &amp; Development Facility In Japan http://t.co/4cXMMwgZcj #AAPL
3,#iOS: A visual history http://t.co/Ymt6E0IeFL (via @verge) @Apple #ipaded #edtech
5,I'm going to check if I got it. @Apple TV gets four new channels and @YouTube redesign http://t.co/qc7Sim4GDm via @cultofmac
3,First @Apple employee: The remarkable odyssey of Bill Fernandez via @techrepublic  http://t.co/Kj4GDYMrqw
3,CNBCTV:  #Cramer's view on #Apple &amp; Tesla #aapl http://t.co/k3HRcfeHBP
1,$AAPL shares fall despite price target increases from BMO Capital and Citigroup http://t.co/vInsdgqxCA #Apple #AAPL #WallStreet #NASDAQ
3,#AAPL:4-inch iPhone 6: Five Reasons Apple Won't Make It...http://t.co/pZaHEFQWLo
3,"Apple to Open New Research Site in Japan $AAPL #aapl
http://t.co/od40Ru1XvE"
3,Apple Inc SEO: A Walk Through The Mystery Of http://t.co/yWvCLgnWLZ http://t.co/UIMroAHQpk #AAPL
1,No @Apple TV update for me yet
3,"Dashlane Introduces 'Password Changer', Allowing Users to Change Multiple Passwords With One Click [Mac Blog] http://t.co/gm9gNnLZxb #AAPL"
3,BLOCK TRADE detected in #AAPL
5,YouTube on Apple TV just got a whole lot better: http://t.co/pRjbqvwsqR http://t.co/FOX66WgZco @YouTube @apple #youtube via @mashable
3,"APPLE Intraday Comments - Updated RANGE,. - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
3,"Apple plans to build a technical center in Yokohama, Japan, adding 'dozens of jobs.' http://t.co/sZKNKcE5iN #AAPL"
3,.@Apple is reportedly hiring fashion-focused staff for its physical stores http://t.co/ZoOnR3u5zV #FTDaily #FashionTech
3,RT @DecodedFashion: .@Apple is reportedly hiring fashion-focused staff for its physical stores http://t.co/ZoOnR3u5zV #FTDaily #FashionTech
5,"#AAPL iPad wins in ranking for best Android tablets - Seems reasonable, right? http://t.co/uJGixPbfQG"
3,"Perceiving Misalignment: Facebook Vs Apple, Ello http://t.co/VvJtXpCXwR #AAPL #Ello"
3,RT @DecodedFashion: .@Apple is reportedly hiring fashion-focused staff for its physical stores http://t.co/ZoOnR3u5zV #FTDaily #FashionTech
3,"@carlquintanilla Thanks for all the #AAPL coverage, we're all so deeply invested in this one stock; in my biz you can't ignore it...."
3,"2015 to be the year of biometrics, wearables, cryptocurrency and streaming $AAPL #aapl
http://t.co/dd4nUS1I3n"
1,my iPhone is fucked. Thanks @apple and @EE what great help you were. Where can i get a new iPhone from?
3,"Loving the Samsung one with Kristen Bell. RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/zqmtQ7WZeS"
3,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
3,Apple again orders app developer to remove a useful and popular feature http://t.co/aJ2obsNjd1 via @Appy_Geek @apple dictatorship!
3,"#Top #iPhone and #iPad games of #2014: @Apple [#Apple] names Monument Valley &amp; #Threes. (#Tuesday, 9 #December) http://t.co/Zj6QFN5lkp"
3,WHY CAN'T I JUST DATE ME WHY CAN'T I CLONE ME? come thru @apple
1,.@Apple and @Amazon refuse to make full federal workforce diversity data public http://t.co/8LIir5Tpjs #Diversity #Tech #technology #jobs
1,The pop up message box on Iphones is terrible @apple
5,@apple @iBooks is awesome. Thank You!
5,2015 @apple #MacBookAir Release May be The Best Mac Yet http://t.co/W7N04MXcIa
5,Thank you @apple
1,"Why Apple and Microsoft Should be Worried About Google's Chromebooks $AAPL #aapl
http://t.co/Vy3tiENimQ"
1,#AAPL:Apple (AAPL) Stock Is Falling Today Amid iPod Pricing Lawsuit...http://t.co/IleRHoXjc3
3,New @Apple Patent From PrimeSense Covers Kinect-Style 3D SpaceåÊMapping http://t.co/RKEV5meNtM via @techcrunch #cooltech
3,RT @SanfordDiday: New @Apple Patent From PrimeSense Covers Kinect-Style 3D SpaceåÊMapping http://t.co/RKEV5meNtM via @techcrunch #cooltech
1,.@Apple it really makes it hard to spend money on apps with functionality that might soon disappear on the Today Menu.  Please stop this.
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
5,"Apple Inc., GoPro Inc Products Are Go-To Gifts: Analyst http://t.co/I5fd3iaycs #AAPL"
1,"I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
1,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
3,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
3,'@Apple: What to Expect in 2015' http://t.co/36w26XZlzb
3,"APPLE Intraday Comments - Updated RANGE,,, - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
3,RT @DecodedFashion: .@Apple is reportedly hiring fashion-focused staff for its physical stores http://t.co/ZoOnR3u5zV #FTDaily #FashionTech
5,"#Apple wins patent for #3D iPhone UI w/ motion gestures, reassigns ... - http://t.co/VtkklBwlZm #AAPL http://t.co/kwBOOLVPkj"
3,#AAPL:PM Abe says Apple to build technical center in Japan...http://t.co/DeavV9AYMk
3,'@Apple: What to Expect in 2015' http://t.co/iE1WZiWiL5
3,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
1,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/m7sK4nKKsB"
3,"RT @T21Century: Translate Your App! Success story from TAUS member @smartling - go global with @Apple, @Tesla, @GoPro http://t.co/SfeAP0AP33"
3,The best @Apple #iPhone apps for 2014 http://t.co/2InTKUBCIr
3,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
3,#brooklyn is changing! @apple store is heading to BK!
1,@steveliesman whatever it takes to bring this stock down you'll do it. Nothing is too dumb #AAPL !!!
1,iPod Lawsuit Loses Last Plaintiff as Judge Discusses Halt Amid Search for Replacements http://t.co/OgDA4czK3Q #AAPL
3,Confirmed: Bose speakers returning to #Apple Stores after removal earlier this year - http://t.co/yXPyde3TvQ #AAPL #BeatsElectronics
3,Apple Retailers Teaching Free 'Hour of Code' @PCMAG - http://t.co/VPVzrRnneF @Apple #HourOfCode @Codeorg
3,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
1,"@Apple, you made a mistake. Now itå«s time to Replace or Fix All 2011 Macbook Pro with Graphics Failure. #MBP2011  http://t.co/n64Ygo7JlT"
3,"#Use @Apple [#Apple]'s built in #security feature to #find your lost #iPhone.. (#Tuesday, 9 #December) http://t.co/xnL3erhCEk"
3,"APPLE Intraday Comments - Updated RANGE  - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
5,"@apple #apple tech support is so nice. Free stuff!! Sucks about the ringtone issue, though..."
5,Hurry up @Apple! Working hours a day on this laptop is killing my neck. #IWantMyNewiMacNow
5,Apple Releases iOS 8.1.2 With Fix for Disappearing Ringtone Issue http://t.co/yXu0czoFaN #AAPL
3,Our new @Technogym treadmills getting assembled. Could only be better if @Apple #CarPlay was compatible... http://t.co/C406UvH1uK
3,"@sacca If #simplicity was hard to charge for, why is #AAPL the most valuable company? #ipad"
3,"What to expect from Apple in 2015 $AAPL #aapl
http://t.co/7Dq9vBdt3H"
3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/yXi83zdfoR"
1,Literally have been trying to get my @Apple ID re-enabled since November. Why in the actual fuck is this so difficult?
3,RT @hoetbh: WHY CAN'T I JUST DATE ME WHY CAN'T I CLONE ME? come thru @apple
3,Confirmed: Bose speakers returning to #Apple Stores ... - http://t.co/FbmI5Ilpno #AAPL #BeatsElectronics http://t.co/NV7JuwkTyc
3,Jeff Daniels in Talks to Play Former Apple CEO John Sculley in Aaron Sorkin's Steve Jobs Movie [Mac Blog] http://t.co/qg1CP2ozaW #AAPL
1,#AAPL:Apple products may have Bah! Humbug! holiday: Survey...http://t.co/v0pgoghDwd
1,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/rsTP9XEA4L"
3,Definitely upgrading from #want to #need @apple #imac @ Best Buy http://t.co/4DnBrLks90
3,Have just cashed out the #AAPL #CFD - from $110 to $113 inside 4 hours - be brave sometimes!
3,Did #Apple drop #Google Maps for good? #Apple Maps now rolling out on http://t.co/XY9a70LqGU - http://t.co/FoCf495udZ #AAPL
1,"Please @apple, make the green button do what it used to do. Full screen is the exception, not the rule. #whomovedmycheese"
5,#Apple releases iOS 8.1.2 with fixes for bugs including ringtone issues - http://t.co/ImK5aK8wzR #AAPL #CompanyCheck
3,Pencil Skirt and Pacifier: Tech Tuesday: All About the Leather @apple http://t.co/vRRxo3SV0c
3,"Apple iPod class action trial to continue temporarily without a plaintiff  $AAPL #aapl
http://t.co/vPvSHOQS47"
1,another fucking software update? really? @apple
3,Apple Transitions 'Find My iPhone' Web Maps for http://t.co/cCJwa5Q7AV From Google to Apple [iOS Blog] http://t.co/AFsiwXv6pg #AAPL
5,"Five Apple predictions for 2015. I disagree absolutely, apple will have an incredible holiday season! #aapl 130$ http://t.co/GYJAJevWoz"
5,"It looked like #AAPL was going to be down again today, but it made a turn for the positive."
3,"Best of #stakeholderengagement in '14: @thenorthface + @FourPawsUK, @Cargill + @TheForestTrust, @apple + @Greenpeace. http://t.co/7TLZQrLQBT"
3,"MT @KellenKlein: Best of #stakeholderengagement in '14: @thenorthface + @FourPawsUK, @Apple + @Greenpeace. http://t.co/ddIvad6EWV @future500"
3,"@Apple Sales@ IMac 24inch 2007 updated with Yosi... great family device, refurbished.. å£330.00 3 Month Warranty... http://t.co/hJ3fM4MxmN"
5,Thank u @apple I can now compile all of the pics that i communicate with in one place http://t.co/tq1lo09oyA
1,@apple @tim_cook its 28 mb ! Why do i need WiFi to install it???? http://t.co/gQ0pJqNRIK
1,Just been handed this @apple device to fix ..m.. owner doesn't fancy waiting .... #nowounder http://t.co/Op8YZAOJk0
1,"Dear Santa, All I want for Christmas is for @Apple to send my iPhone (ordered 9/29)."
1,"YES.  RT @garrett_wollman: No, @Apple, don't 'remind me tomorrow'. Just f'ing TELL ME what the updates you want to install actually ARE."
1,"Please, @Apple, don't go the way @Facebook has gone with their iOS 'release notes'.  We DESERVE to know what's happening with our gear."
3,"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand  $AAPL #aapl
http://t.co/SKVqxLNduL"
3,"#AAPL:A Year Later, Microsoft's Nokia Acquisition Makes Sense...http://t.co/a56cvaWoRo"
3,LastPass Debuts 'Auto-Password Change' Feature for Easy Password Changes [Mac Blog] http://t.co/KRn2ievXhR #AAPL
1,Gave @apple over 3k for a computer weeks ago...and still nothing. Awesome.
1,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/9IbDKwrdhZ"
3,I called Operator @Apple to speak to someone about Corp funding the Frank O Geary baseball stadium in St Pete FL. Shehungup @tim_cook  HELP!
3,#elevate is @apple's pick for number one #iPhone app of the year. http://t.co/qlrdiiQw8G
3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/th6690gRx9"
1,BLOCK TRADE detected in #AAPL
1,"We hope @Apple doesn't use glass for their new Store in #Williamsburg 

We are afraid The #Sikrikim and #Tzimerman will break it..."
1,@apple why did you make it so difficult to get help with your products?  I just wasted 45 minutes of my life online and still am nowhere.
3,@Apple co-founder Steve Wozniak talks about Steve Jobs &amp; Apples early days. via @DesignTaxi http://t.co/JWxSOuTLP7
1,My phone went from 78% to 21% @apple please tell me how that is mathematically possible
1,"Average Mac User Faced Nine Malware Threats Last Year, but OS X Remains Minor Target [Mac Blog] http://t.co/NvRO4DnFYO #AAPL"
3,Zoonova What-If analysis #AAPL #LNKD #FB #GOOGL #TSLA Stocks Options Bonds FRN MM. % -10 bps Vol + 20% Nasdaq 4500 http://t.co/NpIEpe7dp5
1,RT @marisalovexox: My phone went from 78% to 21% @apple please tell me how that is mathematically possible
3,"Why Apple Watch May Be a Luxury Fashion Hit  $AAPL #aapl
http://t.co/e8PoX8RNyx"
3,"RT @CNET: @Apple pioneer Bill Fernandez on @Google Glass, Oculus Rift and the look of the future http://t.co/YSvkfs1h6a #innovation"
1,Fuck this is the third charger I've broke in like two months @apple u suck and you know it
3,Here are the top apps for the iPhone according to @apple http://t.co/6gzv72TrNY #technologya
3,CNBCTV;  What's driving #Apple down? http://t.co/iLTpJfxAZV #aapl
3,"APPLE - Fibonacci Technicals Levels - LAST Intraday  Update - $AAPL #aapl 
http://t.co/uM9vOAYTLQ"
1,13% left what even is this shit @apple
5,Finally got my iPhone 6! @apple =) Such a relief after using my 4 for months!
3,"Five Apple predictions for 2015 $AAPL #aapl
http://t.co/5y58wpQ3nf"
1,"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5"
3,@StepRam @Apple is it your mother's
3,@Apple store on 5th ave http://t.co/oIxg0YpFn9
5,Opening a new non-Apple device reminds what an amazing job @Apple does with out-of-box-experience. #Pono #Arrived #Confused
1,C'mon @Apple I'm ready to buy your watch. Hurry up. #applewatch http://t.co/oe0NTvNAc8
3,#AAPL:Here's Apple's Idea For A 3D iPhone Display...http://t.co/GRxKXAbO3h
1,"had android chargers for years &amp; they're still top tier. please keep up, @Apple."
3,"APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/yGvnJPjRAw"
